55.6,-4,-0.2
55.65,-5,-0.2
55.65,-4.95,-0.2
55.65,-4.9,-0.2
55.65,-4.85,-0.2
55.65,-4.8,-0.2
55.65,-4.75,-0.2
55.65,-4.7,-0.2
55.65,-4.65,-0.2
55.65,-4.6,-0.2
55.65,-4.55,-0.2
55.65,-4.5,-0.2
55.65,-4.45,-0.2
55.65,-4.4,-0.2
55.65,-4.35,-0.2
55.65,-4.3,-0.2
55.65,-4.25,-0.2
55.65,-4.2,-0.2
55.65,-4.15,-0.2
55.65,-4.1,-0.2
55.65,-4.05,-0.2
55.65,-4,-0.2
55.7,-5,-0.2
55.7,-4.95,-0.2
55.7,-4.9,-0.2
55.7,-4.85,-0.2
55.7,-4.8,-0.2
55.7,-4.75,-0.2
55.7,-4.7,-0.2
55.7,-4.65,-0.2
55.7,-4.6,-0.2
55.7,-4.55,-0.2
55.7,-4.5,-0.2
55.7,-4.45,-0.2
55.7,-4.4,-0.2
55.7,-4.35,-0.2
55.7,-4.3,-0.2
55.7,-4.25,-0.2
55.7,-4.2,-0.2
55.7,-4.15,-0.2
55.7,-4.1,-0.2
55.7,-4.05,-0.2
55.7,-4,-0.2
55.75,-5,-0.2
55.75,-4.95,-0.2
55.75,-4.9,-0.2
55.75,-4.85,-0.2
55.75,-4.8,-0.2
55.75,-4.75,-0.2
55.75,-4.7,-0.2
55.75,-4.65,-0.2
55.75,-4.6,-0.2
55.75,-4.55,-0.2
55.75,-4.5,-0.2
55.75,-4.45,-0.2
55.75,-4.4,-0.2
55.75,-4.35,-0.2
55.75,-4.3,-0.2
55.75,-4.25,-0.2
55.75,-4.2,-0.2
55.75,-4.15,-0.2
55.75,-4.1,-0.2
55.75,-4.05,-0.2
55.75,-4,-0.2
55.8,-5,-0.2
55.8,-4.95,-0.2
55.8,-4.9,-0.2
55.8,-4.85,-0.2
55.8,-4.8,-0.2
55.8,-4.75,-0.2
55.8,-4.7,-0.2
55.8,-4.65,-0.2
55.8,-4.6,-0.2
55.8,-4.55,-0.2
55.8,-4.5,-0.2
55.8,-4.45,-0.2
55.8,-4.4,-0.2
55.8,-4.35,-0.2
55.8,-4.3,-0.2
55.8,-4.25,-0.2
55.8,-4.2,-0.2
55.8,-4.15,-0.2
55.8,-4.1,-0.2
